brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
Universal Thread,,Universal Thread mini shoulder bag in beige hue; Straw paper shell; Crochet exterior; Spacious main compartment with magnetic closure; Faux-leather handle; Detachable linked chain; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps,12.75 Inches (H) x 9.25 Inches (W) x 3 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_c8258c63-4fdf-4a0c-a8c5-fe69832d0caf?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Paper,,Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural,,30.0,94742398,Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural,https://www.target.com/p/straw-mini-slouchy-shoulder-bag-universal-thread-8482-natural/-/A-94742398#lnk=sametab,1.0,1,target,0,2026-02-23T16:44:52.646741,30.0,False,Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural Crossbody & Messenger Bags Paper Universal Thread mini shoulder bag in beige hue; Straw paper shell; Crochet exterior; Spacious main compartment with magnetic closure; Faux-leather handle; Detachable linked chain; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps,straw mini slouchy shoulder universal thread natural crossbody messenger paper universal thread mini shoulder beige hue straw paper shell crochet exterior spacious main compartment magnetic faux leather handle detachable linked chain forest stewardship council certified structure unstructured interior exterior detachable straps,crossbody,leather,-0.018921649570236516,crossbody – leather | universal thread / double gusset | Entry
Universal Thread,,Universal Thread tote handbag in beige; Straw paper shell; Crochet exterior with scalloped design; Spacious main compartment; Double handles; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.6 Inches (H) x 18.5 Inches (W) x 5.12 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_ca9e2f7e-4a09-4dca-98a5-2599bbba2fbd?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper,,Straw Scallop Woven Tote Handbag - Universal Thread™ Natural,,35.0,94742415,Straw Scallop Woven Tote Handbag - Universal Thread™ Natural,https://www.target.com/p/straw-scallop-woven-tote-handbag-universal-thread-8482-natural/-/A-94742415#lnk=sametab,0.0,0,target,1,2026-02-23T16:44:52.646741,35.0,False,Straw Scallop Woven Tote Handbag - Universal Thread™ Natural Shoulder Bags Paper Universal Thread tote handbag in beige; Straw paper shell; Crochet exterior with scalloped design; Spacious main compartment; Double handles; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw scallop woven tote universal thread natural shoulder paper universal thread tote beige straw paper shell crochet exterior scalloped design spacious main compartment double handles forest stewardship council certified structure unstructured interior exterior,tote,straw,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Wild Fable,,Lightweight shoulder bag; Interior pocket; Zipper closure; Single strap; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,5 Inches (H) x 10 Inches (W) x 2.38 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_f54c11d1-bc0c-4d1f-8516-2331f5a95961?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,100% Recycled Polyester,,Simple Shoulder Bag - Wild Fable™ Black,,18.0,93859885,Simple Shoulder Bag - Wild Fable™ Black,https://www.target.com/p/simple-shoulder-bag-wild-fable-8482-black/-/A-93859885#lnk=sametab,4.2,38,target,2,2026-02-23T16:44:52.646741,18.0,False,Simple Shoulder Bag - Wild Fable™ Black Shoulder Bags 100% Recycled Polyester Lightweight shoulder bag; Interior pocket; Zipper closure; Single strap; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,simple shoulder black shoulder 100 recycled polyester lightweight shoulder interior zipper single structure lightweight interior exterior,shoulder,recycled,0.02078770549093766,shoulder – recycled | recycled polyester / 100 recycled polyester | Mid
Wild Fable,,Hobo bag with single strap handle; Boxed puffer design; Lightweight construction; Zippered compartment; Inner zip-up pocket; Recycled polyester; Bag structure: Softside; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,14 Inches (H) x 6.5 Inches (W) x 17 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_a16ea970-d389-44be-a6ed-708a75272ae0?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,100% Recycled Polyester,,Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue,,30.0,94780225,Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue,https://www.target.com/p/gingham-cherry-38-bow-print-puffer-hobo-shoulder-bag-wild-fable-8482-blue/-/A-94780225#lnk=sametab,5.0,4,target,2,2026-02-23T16:45:09.898384,30.0,False,Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue Shoulder Bags 100% Recycled Polyester Hobo bag with single strap handle; Boxed puffer design; Lightweight construction; Zippered compartment; Inner zip-up pocket; Recycled polyester; Bag structure: Softside; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,gingham cherry bow print puffer hobo shoulder blue shoulder 100 recycled polyester hobo single handle boxed puffer design lightweight construction zippered compartment inner recycled polyester structure softside interior exterior,shoulder,recycled,0.02078770549093766,shoulder – recycled | recycled polyester / 100 recycled polyester | Mid
Universal Thread,5.0,Universal Thread magazine tote handbag; Recycled cotton canvas fabric; Features an open top; Double shoulder handles; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,12.99 Inches (H) x .18 Inches (W) x 17.32 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_fc165e91-0d76-435c-8f17-60d17374c06a?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,100% Recycled Cotton,,Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow,,15.0,94780222,Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow,https://www.target.com/p/magazine-tote-handbag-universal-thread/-/A-94810392?preselect=94780222#lnk=sametab,4.5,4,target,1,2026-02-23T16:45:09.898384,15.0,False,Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow Shoulder Bags 100% Recycled Cotton Universal Thread magazine tote handbag; Recycled cotton canvas fabric; Features an open top; Double shoulder handles; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,magazine tote universal thread green pink yellow shoulder 100 recycled cotton universal thread magazine tote recycled cotton canvas fabric open top double shoulder handles structure lightweight interior exterior,tote,canvas_cotton,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Universal Thread,1.0,"Universal Thread belt crossbody bag; Features exterior pocket; Zipper closure; Adjustable strap with buckle closure; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Adjustable Strap, Zip Pocket",4.8 Inches (H) x 7.28 Inches (W) x 2.04 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_f325c316-7ea2-427d-a299-05b8e05da250?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,TPU (Thermoplastic Polyurethane),,"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern",,10.0,92467847,"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern",https://www.target.com/p/essential-belt-crossbody-bag-universal-thread/-/A-92750861?preselect=92467847#lnk=sametab,4.6,318,target,4,2026-02-23T16:45:09.898384,10.0,False,"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern Crossbody & Messenger Bags TPU (Thermoplastic Polyurethane) Universal Thread belt crossbody bag; Features exterior pocket; Zipper closure; Adjustable strap with buckle closure; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Adjustable Strap, Zip Pocket",essential belt crossbody universal thread clear black tpu shell crossbody style solid pattern crossbody messenger tpu thermoplastic polyurethane universal thread belt crossbody exterior zipper buckle structure lightweight interior exterior,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,2.0,"Flap cellphone wallet; Multiple interior pockets; Adjustable strap for wearing crossbody style; Faux-leather exterior; Interior features: Cell Phone Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets, Adjustable Strap",5 Inches (H) x 7.5 Inches (W) x 1 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_9f0ca3ee-2634-44a9-abe4-7a96c9a64ec2?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Polyurethane,,"Flap Cell Phone Wallet - A New Day™ Black: Shell, Snap Closure, Solid Pattern",,15.0,89393183,"Flap Cell Phone Wallet - A New Day™ Black: Shell, Snap Closure, Solid Pattern",https://www.target.com/p/flap-cell-phone-wallet-a-new-day/-/A-89489964?preselect=89393183#lnk=sametab,4.6,159,target,4,2026-02-23T16:45:09.898384,15.0,False,"Flap Cell Phone Wallet - A New Day™ Black: Shell, Snap Closure, Solid Pattern Crossbody & Messenger Bags Polyurethane Flap cellphone wallet; Multiple interior pockets; Adjustable strap for wearing crossbody style; Faux-leather exterior; Interior features: Cell Phone Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets, Adjustable Strap",flap cell phone wallet new day black shell snap solid pattern crossbody messenger polyurethane flap cellphone wallet multiple interior wearing crossbody style faux leather exterior interior cell phone credit card exterior,crossbody,leather,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
Universal Thread,1.0,"Universal Thread crossbody bag; Transparent design; Zippered main compartment; Back pocket; Adjustable and detachable strap; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, Back Pocket",7 Inches (H) x 6.25 Inches (W) x 2.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_39025d97-5030-4e55-baeb-b209305fe024?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Polyester,,"Everyday Crossbody Bag - Universal Thread™ Black Clear: Removable Strap, TPU Shell, Vinyl Construction",,20.0,92450025,"Everyday Crossbody Bag - Universal Thread™ Black Clear: Removable Strap, TPU Shell, Vinyl Construction",https://www.target.com/p/everyday-crossbody-bag-universal-thread/-/A-94310271?preselect=92450025#lnk=sametab,4.3,88,target,4,2026-02-23T16:45:09.898384,20.0,False,"Everyday Crossbody Bag - Universal Thread™ Black Clear: Removable Strap, TPU Shell, Vinyl Construction Crossbody & Messenger Bags Polyester Universal Thread crossbody bag; Transparent design; Zippered main compartment; Back pocket; Adjustable and detachable strap; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, Back Pocket",everyday crossbody universal thread black clear removable tpu shell vinyl construction crossbody messenger polyester universal thread crossbody transparent design zippered main compartment back detachable structure unstructured interior exterior detachable straps back,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,1.0,Clear wristlet pouch; Single main compartment; Unstructured design; Zipper closure; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,.5 Inches (H) x 6.38 Inches (W) x 8.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_df01ed1a-347a-48a2-9cbd-24eefd7af32f?wid=1200&hei=1200&qlt=85,False,Clutches,TPU (Thermoplastic Polyurethane),,"Clear Pouch Wristlet - A New Day™ Black: Solid TPU Shell, Zip Closure, Faux Leather, Unstructured Design, 8.75"" x 6.375""",,5.0,93178685,"Clear Pouch Wristlet - A New Day™ Black: Solid TPU Shell, Zip Closure, Faux Leather, Unstructured Design, 8.75"" x 6.375""",https://www.target.com/p/clear-pouch-wristlet-a-new-day/-/A-93344260?preselect=93178685#lnk=sametab,4.7,170,target,2,2026-02-23T16:45:09.898384,5.0,False,"Clear Pouch Wristlet - A New Day™ Black: Solid TPU Shell, Zip Closure, Faux Leather, Unstructured Design, 8.75"" x 6.375"" Clutches TPU (Thermoplastic Polyurethane) Clear wristlet pouch; Single main compartment; Unstructured design; Zipper closure; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",clear pouch wristlet new day black solid tpu shell faux leather unstructured design 375 clutches tpu thermoplastic polyurethane clear wristlet pouch single main compartment unstructured design zipper structure unstructured interior exterior,accessory,leather,0.032533576824388726,accessory – single
A New Day,,Straw tote bag; Cane design; White trim detailing; Polyethylene shell; Spacious main compartment; Double handles; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.5 Inches (H) x 19.5 Inches (W) x 3.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_7c5c9ad5-2102-437b-a5c6-e182cdb71d6f?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyethylene,,Straw Caning Tote Bag - A New Day™ Natural,,40.0,94745584,Straw Caning Tote Bag - A New Day™ Natural,https://www.target.com/p/straw-caning-tote-bag-a-new-day-8482-natural/-/A-94745584#lnk=sametab,0.0,0,target,1,2026-02-23T16:45:09.898384,40.0,False,Straw Caning Tote Bag - A New Day™ Natural Shoulder Bags Polyethylene Straw tote bag; Cane design; White trim detailing; Polyethylene shell; Spacious main compartment; Double handles; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw caning tote new day natural shoulder polyethylene straw tote cane design white trim detailing polyethylene shell spacious main compartment double handles structure structured interior exterior,tote,straw,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
A New Day,3.0,"Mini bowler crossbody bag; Polyurethane shell; Zippered main compartment; Detachable and adjustable strap; Double handles; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, Adjustable Shoulder Strap",5.5 Inches (H) x 8.25 Inches (W) x 3.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_a450babf-571e-4587-8542-3e8da6499b9e?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Polyurethane,,Woven Mini Bowler Crossbody bag - A New Day™ Brown,,30.0,94780327,Woven Mini Bowler Crossbody bag - A New Day™ Brown,https://www.target.com/p/woven-mini-bowler-crossbody-bag-a-new-day/-/A-94810405?preselect=94780327#lnk=sametab,4.2,5,target,4,2026-02-23T16:45:09.898384,30.0,False,"Woven Mini Bowler Crossbody bag - A New Day™ Brown Crossbody & Messenger Bags Polyurethane Mini bowler crossbody bag; Polyurethane shell; Zippered main compartment; Detachable and adjustable strap; Double handles; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, Adjustable Shoulder Strap",woven mini bowler crossbody new day brown crossbody messenger polyurethane mini bowler crossbody polyurethane shell zippered main compartment detachable double handles structure unstructured interior exterior detachable straps shoulder,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
